Date,Title,Artist,Link
2025/05/07,アスノヨゾラ哨戒班,Orangestar,https://www.youtube.com/watch?v=koRHtsKpha0&t=5313s
2025/05/07,アイロニ,すこっぷ,https://www.youtube.com/watch?v=koRHtsKpha0&t=5799s
2025/05/07,千本桜,黒うさP,https://www.youtube.com/watch?v=koRHtsKpha0&t=6169s
2025/05/07,おじゃま虫,DECO*27,https://www.youtube.com/watch?v=koRHtsKpha0&t=6797s
2024/09/26,シンデレラボーイ,Saucy Dog,https://www.youtube.com/watch?v=RvhNgHeix9I&t=664s
2024/09/26,世界に一つだけの花,SMAP,https://www.youtube.com/watch?v=RvhNgHeix9I&t=1361s
2024/09/26,ブルーバード,いきものがかり,https://www.youtube.com/watch?v=RvhNgHeix9I&t=1844s
2024/09/26,少女S,SCANDAL,https://www.youtube.com/watch?v=RvhNgHeix9I&t=2369s
2024/09/26,曇天,DOES,https://www.youtube.com/watch?v=RvhNgHeix9I&t=2764s
2024/09/26,銀色の空,redballoon,https://www.youtube.com/watch?v=RvhNgHeix9I&t=3279s
2024/09/26,晴る,ヨルシカ,https://www.youtube.com/watch?v=RvhNgHeix9I&t=4192s
2025/04/11,少女レイ,みきとP,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=451s
2025/04/11,ダーリンダンス,かいりきベア,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=790s
2025/04/11,トンデモワンダーズ,sasakure.UK,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=1088s
2025/04/11,怪獣,サカナクション,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=1393s
2025/04/11,メロウ,須田景凪,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=1766s
2025/04/11,StaRt,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=2080s
2025/04/11,私は最強,Ado,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=2389s
2025/04/11,アスノヨゾラ哨戒班,Orangestar,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=2863s
2025/04/11,雨き声残響,Orangestar,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=3136s
2025/04/11,スイートマジック,Junky,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=3428s
2025/04/11,With a Wish,鬼頭明里,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=4280s
2025/04/11,God Bless You,ワルキューレ,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=5272s
2025/04/11,AXIA ～ダイスキでダイキライ～,ワルキューレ,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=5694s
2025/04/11,GIRAFFE BLUES,ワルキューレ,https://www.youtube.com/watch?v=ZsdmlqOCLwE&t=6130s
2025/06/05,シンデレラボーイ,Saucy Dog,https://www.youtube.com/watch?v=6wlmD5U8h-4&t=468s
2025/06/05,斜陽,ヨルシカ,https://www.youtube.com/watch?v=6wlmD5U8h-4&t=996s
2025/06/05,春泥棒,ヨルシカ,https://www.youtube.com/watch?v=6wlmD5U8h-4&t=1305s
2025/06/05,浮気されたけどまだ好きって曲。,りりあ。,https://www.youtube.com/watch?v=6wlmD5U8h-4&t=1763s
2025/06/05,たばこ,コレサワ,https://www.youtube.com/watch?v=6wlmD5U8h-4&t=2044s
2025/06/05,いつも何度でも,木村弓,https://www.youtube.com/watch?v=6wlmD5U8h-4&t=3011s
2025/06/05,フラレガイガール,さユり,https://www.youtube.com/watch?v=6wlmD5U8h-4&t=3566s
2025/06/05,SUMMER SONG,YUI,https://www.youtube.com/watch?v=6wlmD5U8h-4&t=3832s
2025/06/05,気まぐれロマンティック,いきものがかり,https://www.youtube.com/watch?v=6wlmD5U8h-4&t=4185s
2025/06/05,愛をこめて花束を,Superfly,https://www.youtube.com/watch?v=6wlmD5U8h-4&t=4561s
2025/06/05,アイノカタチ,MISIA,https://www.youtube.com/watch?v=6wlmD5U8h-4&t=5073s
2025/06/05,マリーゴールド,あいみょん,https://www.youtube.com/watch?v=6wlmD5U8h-4&t=5499s
2024/06/27,嘘月,ヨルシカ,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=536s
2024/06/27,1・2・3,After the Rain,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=960s
2024/06/27,チェリー,スピッツ,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=1523s
2024/06/27,シルエット,KANA-BOON,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=2124s
2024/06/27,だんご大家族,茶太,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=2683s
2024/06/27,夜明けと蛍,n-buna,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=3098s
2024/06/27,勇者,YOASOBI,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=3400s
2024/06/27,君の知らない物語,supercell,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=3789s
2024/06/27,恋愛サーキュレーション,千石撫子,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=4263s
2024/06/27,secret base～君がくれたもの～,ZONE,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=4842s
2024/06/27,シリウスの心臓,ヰ世界情緒,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=5388s
2024/06/27,カントリー・ロード,本名陽子,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=6442s
2024/06/27,やさしさに包まれたなら,荒井由実,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=6820s
2024/06/27,テルーの唄,手嶌葵,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=7319s
2024/06/27,君をのせて,井上あずみ,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=7870s
2024/06/27,ガーネット,奥華子,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=8337s
2024/06/27,秒針を噛む,ずっと真夜中でいいのに。,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=9286s
2024/06/27,平成ペイン,go!go!vanillas,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=9853s
2024/06/27,ブルーバード,いきものがかり,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=10088s
2024/06/27,希望の轍,サザンオールスターズ,https://www.youtube.com/watch?v=NvqxkpOpMUE&t=10321s
2024/07/22,全力少年,スキマスイッチ,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=829s
2024/07/22,ロマンスの約束,幾田りら,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=1238s
2024/07/22,ベテルギウス,優里,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=1456s
2024/07/22,トウキョウ・シャンディ・ランデヴ,MAISONdes,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=1909s
2024/07/22,千本桜,黒うさP,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=2350s
2024/07/22,アイモ～鳥のひと,ランカ・リー=中島愛,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=2860s
2024/07/22,僕らの戦場,ワルキューレ,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=3302s
2024/07/22,ココロのちず,BOYSTYLE,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=3836s
2024/07/22,ビンクスの酒,麦わらの一味,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=4270s
2024/07/22,丸の内サディスティック,椎名林檎,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=4724s
2024/07/22,熱帯夜,SHISHAMO,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=5255s
2024/07/22,ゆるふわ樹海ガール,"石風呂,しゃむおん",https://www.youtube.com/watch?v=pBhqsbRfWaI&t=5738s
2024/07/22,magnet,minato,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=6093s
2024/07/22,忘れじの言の葉,未来古代楽団,https://www.youtube.com/watch?v=pBhqsbRfWaI&t=6375s
2024/08/20,ぎゅっと。,もさを。,https://www.youtube.com/watch?v=5SBsYuleKC4&t=542s
2024/08/20,シリウスの心臓,ヰ世界情緒,https://www.youtube.com/watch?v=5SBsYuleKC4&t=856s
2024/08/20,Sacred world,RAISE A SUILEN,https://www.youtube.com/watch?v=5SBsYuleKC4&t=1406s
2024/08/20,シンデレラボーイ,Saucy Dog,https://www.youtube.com/watch?v=5SBsYuleKC4&t=1840s
2024/08/20,突撃ラブハート,FIRE BOMBER,https://www.youtube.com/watch?v=5SBsYuleKC4&t=2362s
2024/08/20,星間飛行,ランカ・リー＝中島愛,https://www.youtube.com/watch?v=5SBsYuleKC4&t=2785s
2024/08/20,ダイアモンドクレバス,- シェリル・ノーム starring May'n,https://www.youtube.com/watch?v=5SBsYuleKC4&t=3221s
2024/08/20,僕らの戦場,ワルキューレ,https://www.youtube.com/watch?v=5SBsYuleKC4&t=3520s
2024/08/20,君はロックを聴かない,あいみょん,https://www.youtube.com/watch?v=5SBsYuleKC4&t=4090s
2024/08/20,ひとりごつ,ハチワレ,https://www.youtube.com/watch?v=5SBsYuleKC4&t=4534s
2024/08/20,少女レイ,みきとP,https://www.youtube.com/watch?v=5SBsYuleKC4&t=4760s
2024/12/19,からくりピエロ,40mP,https://www.youtube.com/watch?v=_JaJVpoUwmw&t=616s
2024/12/19,あの夢をなぞって,YOASOBI,https://www.youtube.com/watch?v=_JaJVpoUwmw&t=1120s
2024/12/19,真赤,My Hair is Bad,https://www.youtube.com/watch?v=_JaJVpoUwmw&t=1757s
2024/12/19,かわいいだけじゃだめですか？,CUTIE STREET,https://www.youtube.com/watch?v=_JaJVpoUwmw&t=2244s
2024/12/19,君は薔薇より美しい,布施明,https://www.youtube.com/watch?v=_JaJVpoUwmw&t=3105s
2024/12/19,忘れじの言の葉,未来古代楽団,https://www.youtube.com/watch?v=_JaJVpoUwmw&t=3459s
2024/12/19,僕らの戦場,ワルキューレ,https://www.youtube.com/watch?v=_JaJVpoUwmw&t=4030s
2024/12/19,ルンがピカッと光ったら,ワルキューレ,https://www.youtube.com/watch?v=_JaJVpoUwmw&t=4403s
2024/12/19,風になる,つじあやの,https://www.youtube.com/watch?v=_JaJVpoUwmw&t=4757s
2024/12/19,晩餐歌,tuki.,https://www.youtube.com/watch?v=_JaJVpoUwmw&t=5333s
2024/12/19,ミックスナッツ,Official髭男dism,https://www.youtube.com/watch?v=_JaJVpoUwmw&t=5868s
2024/12/19,嘘月,ヨルシカ,https://www.youtube.com/watch?v=_JaJVpoUwmw&t=6347s
2024/07/02,チノカテ,ヨルシカ,https://www.youtube.com/watch?v=WFbFaZxECMQ&t=794s
2024/07/02,チェリー,スピッツ,https://www.youtube.com/watch?v=WFbFaZxECMQ&t=1169s
2024/07/02,別の人の彼女になったよ,wacci,https://www.youtube.com/watch?v=WFbFaZxECMQ&t=1595s
2024/07/02,GIRAFFE BLUES,ワルキューレ,https://www.youtube.com/watch?v=WFbFaZxECMQ&t=2137s
2024/07/02,恋におちて〜Fall in love〜,小林明子,https://www.youtube.com/watch?v=WFbFaZxECMQ&t=2502s
2024/07/02,YUME日和,島谷ひとみ,https://www.youtube.com/watch?v=WFbFaZxECMQ&t=2870s
2024/07/02,たばこ,コレサワ,https://www.youtube.com/watch?v=WFbFaZxECMQ&t=3170s
2024/07/02,君は薔薇より美しい,布施明,https://www.youtube.com/watch?v=WFbFaZxECMQ&t=3787s
2024/07/02,3月9日,レミオロメン,https://www.youtube.com/watch?v=WFbFaZxECMQ&t=4205s
2024/07/02,T.A.O.,じん,https://www.youtube.com/watch?v=WFbFaZxECMQ&t=4673s
2024/07/02,Meteor-ミーティア-,T.M.Revolution,https://www.youtube.com/watch?v=WFbFaZxECMQ&t=5129s
2024/07/02,Rolling star,Yui,https://www.youtube.com/watch?v=WFbFaZxECMQ&t=6247s
2024/11/10,点描の唄,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=HM7S-Cj3Cs8&t=461s
2024/11/10,YUME日和,島谷ひとみ,https://www.youtube.com/watch?v=HM7S-Cj3Cs8&t=971s
2024/11/10,回る空うさぎ,Orangestar,https://www.youtube.com/watch?v=HM7S-Cj3Cs8&t=1558s
2024/11/10,"One more time, One more chance",山崎まさよし,https://www.youtube.com/watch?v=HM7S-Cj3Cs8&t=2015s
2024/11/10,花に亡霊,ヨルシカ,https://www.youtube.com/watch?v=HM7S-Cj3Cs8&t=2770s
2024/11/10,嘘月,ヨルシカ,https://www.youtube.com/watch?v=HM7S-Cj3Cs8&t=3130s
2024/11/10,シリウスの心臓,ヰ世界情緒,https://www.youtube.com/watch?v=HM7S-Cj3Cs8&t=3988s
2025/09/24,だから僕は音楽を辞めた,ヨルシカ,https://www.youtube.com/watch?v=ceffxHFv7N4&t=246s
2025/09/24,Pretender,Official髭男dism,https://www.youtube.com/watch?v=ceffxHFv7N4&t=632s
2025/09/24,セプテンバーさん,RADWIMPS,https://www.youtube.com/watch?v=ceffxHFv7N4&t=1180s
2025/09/24,愛をこめて花束を,Superfly,https://www.youtube.com/watch?v=ceffxHFv7N4&t=1571s
2025/09/24,アスノヨゾラ哨戒班,Orangestar,https://www.youtube.com/watch?v=ceffxHFv7N4&t=2013s
2025/09/24,火星人,ヨルシカ,https://www.youtube.com/watch?v=ceffxHFv7N4&t=2354s
2025/09/24,斜陽,ヨルシカ,https://www.youtube.com/watch?v=ceffxHFv7N4&t=2443s
2025/09/24,ベテルギウス,優里,https://www.youtube.com/watch?v=ceffxHFv7N4&t=2838s
2025/09/24,チェリー,スピッツ,https://www.youtube.com/watch?v=ceffxHFv7N4&t=3196s
2025/09/24,チョコレイト・ディスコ,Perfume,https://www.youtube.com/watch?v=ceffxHFv7N4&t=3494s
2025/09/24,秒針を噛む,ずっと真夜中でいいのに。,https://www.youtube.com/watch?v=ceffxHFv7N4&t=3656s
2025/09/24,晩餐歌,tuki.,https://www.youtube.com/watch?v=ceffxHFv7N4&t=4405s
2025/09/24,10月無口な君を忘れる,あたらよ,https://www.youtube.com/watch?v=ceffxHFv7N4&t=4816s
2025/09/24,366日,HY,https://www.youtube.com/watch?v=ceffxHFv7N4&t=4953s
2025/09/24,私は最強,Ado,https://www.youtube.com/watch?v=ceffxHFv7N4&t=5488s
2025/09/24,めくる世界、めぐる歌,しゆ。,https://www.youtube.com/watch?v=ceffxHFv7N4&t=5893s
2025/09/24,明日も,SHISHAMO,https://www.youtube.com/watch?v=ceffxHFv7N4&t=6302s
2025/09/25,突撃ラブハート,FIRE BOMBER,https://www.youtube.com/watch?v=hdWHcih-DSA&t=792s
2025/09/25,破滅の純情,ワルキューレ,https://www.youtube.com/watch?v=hdWHcih-DSA&t=1114s
2025/09/25,かわいいだけじゃだめですか？,CUTIE STREET,https://www.youtube.com/watch?v=hdWHcih-DSA&t=1531s
2025/09/25,チェリボム,SILENT SIREN,https://www.youtube.com/watch?v=hdWHcih-DSA&t=1959s
2025/09/25,八月の夜,SILENT SIREN,https://www.youtube.com/watch?v=hdWHcih-DSA&t=2160s
2025/09/25,secret base ～君がくれたもの～,ZONE,https://www.youtube.com/watch?v=hdWHcih-DSA&t=2396s
2025/09/25,若者のすべて,フジファブリック,https://www.youtube.com/watch?v=hdWHcih-DSA&t=2866s
2025/09/25,愛をこめて花束を,Superfly,https://www.youtube.com/watch?v=hdWHcih-DSA&t=3324s
2025/09/25,Blue Jeans,HANA,https://www.youtube.com/watch?v=hdWHcih-DSA&t=3823s
2025/09/25,粉雪,レミオロメン,https://www.youtube.com/watch?v=hdWHcih-DSA&t=4719s
2025/09/25,君はロックを聴かない,あいみょん,https://www.youtube.com/watch?v=hdWHcih-DSA&t=5162s
2025/09/25,宙船,TOKIO,https://www.youtube.com/watch?v=hdWHcih-DSA&t=5984s
2025/09/25,怪獣の花唄,Vaundy,https://www.youtube.com/watch?v=hdWHcih-DSA&t=6595s
2025/09/25,シリウスの心臓,ヰ世界情緒,https://www.youtube.com/watch?v=hdWHcih-DSA&t=6951s
2025/06/19,憂一乗,ヨルシカ,https://www.youtube.com/watch?v=dqZu4KguQ-U&t=695s
2025/06/19,you,癒月,https://www.youtube.com/watch?v=dqZu4KguQ-U&t=1189s
2025/06/19,secret base ～君がくれたもの～,ZONE,https://www.youtube.com/watch?v=dqZu4KguQ-U&t=1670s
2025/06/19,First Love,宇多田ヒカル,https://www.youtube.com/watch?v=dqZu4KguQ-U&t=2227s
2025/06/19,嘘月,ヨルシカ,https://www.youtube.com/watch?v=dqZu4KguQ-U&t=2508s
2025/06/19,少年時代,井上陽水,https://www.youtube.com/watch?v=dqZu4KguQ-U&t=3427s
2025/06/19,君と夏フェス,SHISHAMO,https://www.youtube.com/watch?v=dqZu4KguQ-U&t=3836s
2025/06/19,忘れじの言の葉,未来古代楽団,https://www.youtube.com/watch?v=dqZu4KguQ-U&t=4325s
2025/06/19,元気を出して,竹内まりや,https://www.youtube.com/watch?v=dqZu4KguQ-U&t=2069s
2025/06/19,めくる世界、めぐる歌,しゆ。,https://www.youtube.com/watch?v=dqZu4KguQ-U&t=2922s
2024/10/04,嘘月,ヨルシカ,https://www.youtube.com/watch?v=dXX3A-BJOyY&t=666s
2024/10/04,ノーチラス,ヨルシカ,https://www.youtube.com/watch?v=dXX3A-BJOyY&t=1384s
2024/10/04,チノカテ,ヨルシカ,https://www.youtube.com/watch?v=dXX3A-BJOyY&t=1957s
2024/10/04,深海少女,ゆうゆ,https://www.youtube.com/watch?v=dXX3A-BJOyY&t=3440s
2024/10/04,パズルガール,とあ,https://www.youtube.com/watch?v=dXX3A-BJOyY&t=3903s
2024/10/04,ルージュの伝言,松任谷由実,https://www.youtube.com/watch?v=dXX3A-BJOyY&t=4365s
2024/10/04,チャイナアドバイス,相対性理論,https://www.youtube.com/watch?v=dXX3A-BJOyY&t=4908s
2024/10/04,少女レイ,みきとP,https://www.youtube.com/watch?v=dXX3A-BJOyY&t=5403s
2024/10/04,だいよげん,ころん,https://www.youtube.com/watch?v=dXX3A-BJOyY&t=5982s
2024/10/04,破滅の純情,ワルキューレ,https://www.youtube.com/watch?v=dXX3A-BJOyY&t=6953s
2024/10/04,突撃ラブハート,FIRE BOMBER,https://www.youtube.com/watch?v=dXX3A-BJOyY&t=7450s
2024/10/04,シリウスの心臓,ヰ世界情緒,https://www.youtube.com/watch?v=dXX3A-BJOyY&t=7871s
2025/10/09,シンデレラボーイ,Saucy Dog,https://www.youtube.com/watch?v=QnS1OwT6bIA&t=505s
2025/10/09,忘れじの言の葉,未来古代楽団,https://www.youtube.com/watch?v=QnS1OwT6bIA&t=912s
2025/10/09,テルーの唄,手嶌葵,https://www.youtube.com/watch?v=QnS1OwT6bIA&t=1501s
2025/10/09,少年時代,井上陽水,https://www.youtube.com/watch?v=QnS1OwT6bIA&t=1902s
2025/10/09,斜陽,ヨルシカ,https://www.youtube.com/watch?v=QnS1OwT6bIA&t=2260s
2025/10/09,いのちの名前,木村弓,https://www.youtube.com/watch?v=QnS1OwT6bIA&t=2634s
2024/09/05,HANABI,Mr.Children,https://www.youtube.com/watch?v=tTdj3LOy04A&t=4748s
2024/09/05,トリセツ,西野カナ,https://www.youtube.com/watch?v=tTdj3LOy04A&t=5294s
2024/09/05,スマイル,森七菜,https://www.youtube.com/watch?v=tTdj3LOy04A&t=6016s
2024/09/05,よくできました◎,莉犬,https://www.youtube.com/watch?v=tTdj3LOy04A&t=6893s
2024/07/12,summertime,cinnamons × evening cinema,https://www.youtube.com/watch?v=65jg2D61m6g&t=640s
2024/07/12,鳥の詩,Lia,https://www.youtube.com/watch?v=65jg2D61m6g&t=1238s
2024/07/12,ミックスナッツ,Official髭男dism,https://www.youtube.com/watch?v=65jg2D61m6g&t=1811s
2024/07/12,宿命,Official髭男dism,https://www.youtube.com/watch?v=65jg2D61m6g&t=2474s
2024/07/12,rain,秦基博,https://www.youtube.com/watch?v=65jg2D61m6g&t=2875s
2024/07/12,フラレガイガール,さユり,https://www.youtube.com/watch?v=65jg2D61m6g&t=3459s
2024/07/12,いつも何度でも,木村弓,https://www.youtube.com/watch?v=65jg2D61m6g&t=3893s
2024/07/12,たぶん,YOASOBI,https://www.youtube.com/watch?v=65jg2D61m6g&t=4529s
2024/07/12,星座になれたら,結束バンド,https://www.youtube.com/watch?v=65jg2D61m6g&t=4959s
2024/07/12,コンタクトケース,Saucy Dog,https://www.youtube.com/watch?v=65jg2D61m6g&t=5543s
2024/07/12,翡翠のまち,メル,https://www.youtube.com/watch?v=65jg2D61m6g&t=6474s
2024/07/12,ちゅ、多様性。,ano,https://www.youtube.com/watch?v=65jg2D61m6g&t=6898s
2024/07/12,シリウスの心臓,ヰ世界情緒,https://www.youtube.com/watch?v=65jg2D61m6g&t=7463s
2024/07/12,ハナミズキ,一青窈,https://www.youtube.com/watch?v=65jg2D61m6g&t=7982s
2024/07/12,打上花火,DAOKO×米津玄師,https://www.youtube.com/watch?v=65jg2D61m6g&t=8439s
2024/07/12,回る空うさぎ,Orangestar,https://www.youtube.com/watch?v=65jg2D61m6g&t=9148s
2024/07/12,夏恋花火,40mP,https://www.youtube.com/watch?v=65jg2D61m6g&t=9478s
2024/07/12,カタオモイ,Aimer,https://www.youtube.com/watch?v=65jg2D61m6g&t=10486s
2024/07/12,わたがし,back number,https://www.youtube.com/watch?v=65jg2D61m6g&t=10874s
2024/07/12,僕らの戦場,ワルキューレ,https://www.youtube.com/watch?v=65jg2D61m6g&t=11208s
2024/07/12,ワルキューレがとまらない,ワルキューレ,https://www.youtube.com/watch?v=65jg2D61m6g&t=11314s
2024/07/12,放課後オーバーフロウ,ランカ・リー＝中島愛,https://www.youtube.com/watch?v=65jg2D61m6g&t=11430s
2024/07/12,いけないボーダーライン,ワルキューレ,https://www.youtube.com/watch?v=65jg2D61m6g&t=11529s
2024/07/12,ライオン,"シェリル・ノーム starring May'n,ランカ・リー=中島 愛",https://www.youtube.com/watch?v=65jg2D61m6g&t=11613s
2024/07/12,CHE.R.RY,YUI,https://www.youtube.com/watch?v=65jg2D61m6g&t=12313s
2024/07/12,プラネタリウム,大塚愛,https://www.youtube.com/watch?v=65jg2D61m6g&t=12646s
2024/07/12,キラキラ,aiko,https://www.youtube.com/watch?v=65jg2D61m6g&t=12951s
2024/07/12,私は最強,Ado,https://www.youtube.com/watch?v=65jg2D61m6g&t=13745s
2024/07/12,カブトムシ,aiko,https://www.youtube.com/watch?v=65jg2D61m6g&t=14240s
2024/07/12,高嶺の花子さん,back number,https://www.youtube.com/watch?v=65jg2D61m6g&t=14691s
2024/07/05,シンデレラボーイ,Saucy Dog,https://www.youtube.com/watch?v=568CKQ7mxTw&t=1367s
2024/07/05,愛を伝えたいだとか,あいみょん,https://www.youtube.com/watch?v=568CKQ7mxTw&t=1722s
2024/07/05,丸の内サディスティック,椎名林檎,https://www.youtube.com/watch?v=568CKQ7mxTw&t=2114s
2024/07/05,君はロックを聴かない,あいみょん,https://www.youtube.com/watch?v=568CKQ7mxTw&t=2755s
2024/07/05,ひまわりの約束,秦基博,https://www.youtube.com/watch?v=568CKQ7mxTw&t=3204s
2024/07/05,First Love,宇多田ヒカル,https://www.youtube.com/watch?v=568CKQ7mxTw&t=3700s
2024/07/05,君の知らない物語,supercell,https://www.youtube.com/watch?v=568CKQ7mxTw&t=4052s
2024/07/05,カタオモイ,Aimer,https://www.youtube.com/watch?v=568CKQ7mxTw&t=4608s
2024/07/05,ドキメキダイアリー,なすお☆,https://www.youtube.com/watch?v=568CKQ7mxTw&t=5225s
2024/07/05,渡月橋 〜君 想ふ〜,倉木麻衣,https://www.youtube.com/watch?v=568CKQ7mxTw&t=5845s
2024/07/05,群青,YOASOBI,https://www.youtube.com/watch?v=568CKQ7mxTw&t=6226s
2024/07/05,夜に駆ける,YOASOBI,https://www.youtube.com/watch?v=568CKQ7mxTw&t=6388s
2024/07/05,忘れじの言の葉,大原櫻子,https://www.youtube.com/watch?v=568CKQ7mxTw&t=7109s
2024/07/05,風になる,つじあやの,https://www.youtube.com/watch?v=568CKQ7mxTw&t=7547s
2024/07/05,ガーネット,奥華子,https://www.youtube.com/watch?v=568CKQ7mxTw&t=7958s
2024/07/05,変わらないもの,奥華子,https://www.youtube.com/watch?v=568CKQ7mxTw&t=8417s
2024/07/05,平成ペイン,クリープハイプ,https://www.youtube.com/watch?v=568CKQ7mxTw&t=8914s
2024/07/05,you,YUI,https://www.youtube.com/watch?v=568CKQ7mxTw&t=9135s
2024/07/05,ミーティア,BUMP OF CHICKEN,https://www.youtube.com/watch?v=568CKQ7mxTw&t=9569s
2024/07/05,平成ペイン,クリープハイプ,https://www.youtube.com/watch?v=568CKQ7mxTw&t=8915s
2025/05/01,夜もすがら君想ふ,TOKOTOKO,https://www.youtube.com/watch?v=Sfd4ZZNiL1M&t=534s
2025/05/01,チノカテ,ヨルシカ,https://www.youtube.com/watch?v=Sfd4ZZNiL1M&t=1435s
2025/05/01,星座になれたら,結束バンド,https://www.youtube.com/watch?v=Sfd4ZZNiL1M&t=1907s
2025/05/01,アスノヨゾラ哨戒班,Orangestar,https://www.youtube.com/watch?v=Sfd4ZZNiL1M&t=2387s
2025/05/01,夏夜のマジック,indigo la End,https://www.youtube.com/watch?v=Sfd4ZZNiL1M&t=2920s
2025/05/01,怪獣の花唄,Vaundy,https://www.youtube.com/watch?v=Sfd4ZZNiL1M&t=3699s
2024/09/30,一度だけの恋なら,ワルキューレ,https://www.youtube.com/watch?v=Aw9o4CjN4m8&t=1576s
2024/09/30,晴る,ヨルシカ,https://www.youtube.com/watch?v=Aw9o4CjN4m8&t=2027s
2024/09/30,明日晴れるかな,桑田佳祐,https://www.youtube.com/watch?v=Aw9o4CjN4m8&t=2470s
2024/09/30,トウキョウ・シャンディ・ランデヴ,MAISONdes,https://www.youtube.com/watch?v=Aw9o4CjN4m8&t=3087s
2024/09/30,ファンサ,mona,https://www.youtube.com/watch?v=Aw9o4CjN4m8&t=3470s
2024/08/12,やさしさに包まれたなら,荒井由実,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=477s
2024/08/12,ひまわりの約束,秦基博,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=880s
2024/08/12,secret base 〜君がくれたもの〜,ZONE,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=1321s
2024/08/12,ベテルギウス,優里,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=1877s
2024/08/12,雪の華,中島美嘉,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=2294s
2024/08/12,点描の唄,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=2754s
2024/08/12,さよならエレジー,菅田将暉,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=3327s
2024/08/12,嘘月,ヨルシカ,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=3601s
2024/08/12,愛を伝えたいだとか,あいみょん,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=4004s
2024/08/12,アスノヨゾラ哨戒班,Orangestar,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=4606s
2024/08/12,回る空うさぎ,Orangestar,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=4881s
2024/08/12,スマイル,森七菜,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=5198s
2024/08/12,涙そうそう,夏川りみ,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=5508s
2024/08/12,若者のすべて,フジファブリック,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=5874s
2024/08/12,いのちの名前,木村弓,https://www.youtube.com/watch?v=-e4t5wG_HtU&t=6274s
2025/03/13,憂一乗,ヨルシカ,https://www.youtube.com/watch?v=38sTQwpvGfc&t=265s
2025/03/13,春泥棒,ヨルシカ,https://www.youtube.com/watch?v=38sTQwpvGfc&t=448s
2025/03/13,花に亡霊,ヨルシカ,https://www.youtube.com/watch?v=38sTQwpvGfc&t=884s
2025/03/13,好きだから。,『ユイカ』,https://www.youtube.com/watch?v=38sTQwpvGfc&t=1374s
